timestamp,original_file,viewer,fuzz_type,payload_offset_attempted,trigger_offset_attempted,status,reason,retry_attempt,payload_validated,platform,fitting_payload_addr,fitting_offsets,success_label,confidence_score
1783722257.8216505,sample_9.png,eog,uaf,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722257.8948674,sample_9.png,eog,optimization_bypass,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722257.9295936,sample_9.png,eog,double_free,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722257.9362755,sample_9.png,firefox,overflow,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722257.9396603,sample_9.png,firefox,uaf,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722257.834563,sample_9.png,firefox,aggressive_viewer,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722257.934742,sample_9.png,firefox,optimization_bypass,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722557.8966594,,png_consumer,overflow_sanity,0,0,SANITY_CHECK_PASSED,Base png_consumer overflow reverse-shell sanity check,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783722557.9388573,sample_9.png,png_consumer,optimization_bypass,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722576.073585,sample_9.png,png_consumer,uaf,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722594.2173266,sample_9.png,png_consumer,overflow,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722612.3079472,sample_9.png,png_consumer,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722630.4277482,sample_9.png,png_consumer,generic_viewer,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722648.51768,sample_9.png,png_consumer,aggressive_viewer,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722666.674207,sample_9.png,png_consumer,double_free,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722684.8307316,sample_9.png,PIL,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722685.1772695,sample_9.png,PIL,generic_viewer,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722685.3408732,sample_9.png,PIL,aggressive_viewer,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722685.432995,sample_9.png,PIL,double_free,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722685.539391,sample_9.png,PIL,optimization_bypass,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722685.5438974,sample_9.png,PIL,overflow,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722685.6106188,sample_9.png,PIL,uaf,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722684.8081572,sample_9.png,eog,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722684.8290265,sample_9.png,firefox,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722685.099816,sample_9.png,eog,aggressive_viewer,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722685.223924,sample_9.png,eog,generic_viewer,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722685.2751143,sample_9.png,eog,uaf,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722685.3818657,sample_9.png,firefox,generic_viewer,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722685.3279326,sample_9.png,eog,optimization_bypass,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722685.5408788,sample_9.png,eog,overflow,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722685.5306125,sample_9.png,eog,double_free,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722685.625737,sample_9.png,firefox,uaf,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722685.6286383,sample_9.png,firefox,overflow,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722685.6187267,sample_9.png,firefox,optimization_bypass,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722685.5065846,sample_9.png,firefox,aggressive_viewer,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783722685.6085575,sample_9.png,firefox,double_free,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783724466.811383,,png_consumer,overflow_sanity,0,0,SANITY_CHECK_PASSED,Base png_consumer overflow reverse-shell sanity check,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724466.8553078,sample_9.png,png_consumer,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724469.9168904,sample_9.png,png_consumer,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724476.6813283,sample_9.png,png_consumer,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724480.3925874,sample_9.png,png_consumer,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724480.4368508,sample_9.png,png_consumer,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724487.1470585,sample_9.png,png_consumer,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724490.8898168,sample_9.png,png_consumer,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724490.9087582,sample_9.png,png_consumer,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783724508.9766853,sample_9.png,png_consumer,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724512.0297735,sample_9.png,png_consumer,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724515.0911782,sample_9.png,png_consumer,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724521.8640323,sample_9.png,png_consumer,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724525.5901406,sample_9.png,png_consumer,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724525.611496,sample_9.png,eog,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724525.6037803,sample_9.png,eog,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724525.6391058,sample_9.png,firefox,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724525.6277878,sample_9.png,firefox,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724525.636189,sample_9.png,PIL,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724525.6445868,sample_9.png,PIL,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724525.645045,sample_9.png,PIL,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724525.6099515,sample_9.png,eog,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724525.6449983,sample_9.png,PIL,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724525.6118486,sample_9.png,eog,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724525.6402798,sample_9.png,firefox,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724525.6272783,sample_9.png,firefox,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724525.6462634,sample_9.png,PIL,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724525.6389332,sample_9.png,firefox,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724525.60959,sample_9.png,eog,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724525.6288764,sample_9.png,firefox,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724525.608895,sample_9.png,eog,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724525.6453857,sample_9.png,PIL,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724525.6430037,sample_9.png,PIL,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783724525.6109147,sample_9.png,eog,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783724525.6293414,sample_9.png,firefox,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783724786.9462318,,png_consumer,overflow_sanity,0,0,SANITY_CHECK_PASSED,Base png_consumer overflow reverse-shell sanity check,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724786.9908085,sample_9.png,png_consumer,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724790.0456161,sample_9.png,png_consumer,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724796.7780695,sample_9.png,png_consumer,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724800.5101488,sample_9.png,png_consumer,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724800.5455618,sample_9.png,png_consumer,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724807.2777739,sample_9.png,png_consumer,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724810.9744985,sample_9.png,png_consumer,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724810.983948,sample_9.png,png_consumer,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783724829.0767784,sample_9.png,png_consumer,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724832.1210098,sample_9.png,png_consumer,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724835.1720998,sample_9.png,png_consumer,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724841.90529,sample_9.png,png_consumer,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724845.639384,sample_9.png,png_consumer,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724845.6621718,sample_9.png,eog,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724845.661801,sample_9.png,eog,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724845.6746435,sample_9.png,firefox,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724845.692293,sample_9.png,PIL,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724845.691982,sample_9.png,PIL,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724845.6866198,sample_9.png,firefox,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724845.687494,sample_9.png,PIL,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724845.6763532,sample_9.png,eog,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724845.6876607,sample_9.png,firefox,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724845.692372,sample_9.png,PIL,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783724845.6609464,sample_9.png,eog,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724860.6818962,sample_9.png,eog,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724865.9401655,sample_9.png,eog,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724845.6922636,sample_9.png,PIL,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724862.2298589,sample_9.png,PIL,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724867.011578,sample_9.png,PIL,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724845.6471226,sample_9.png,eog,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724862.9555442,sample_9.png,eog,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724867.315393,sample_9.png,eog,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724845.677386,sample_9.png,eog,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724862.3927557,sample_9.png,eog,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724868.0247095,sample_9.png,eog,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724845.6762426,sample_9.png,firefox,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724862.9997673,sample_9.png,firefox,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724869.0825064,sample_9.png,firefox,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724845.6874306,sample_9.png,PIL,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724863.0774028,sample_9.png,PIL,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724869.2495759,sample_9.png,PIL,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724845.6768808,sample_9.png,firefox,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724862.4402256,sample_9.png,firefox,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724869.2710056,sample_9.png,firefox,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724845.6777966,sample_9.png,firefox,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724863.0666306,sample_9.png,firefox,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724869.3247879,sample_9.png,firefox,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724845.6920588,sample_9.png,PIL,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724863.1873806,sample_9.png,PIL,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724869.3253803,sample_9.png,PIL,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724845.6744716,sample_9.png,firefox,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783724845.6726258,sample_9.png,eog,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783724925.4213917,,png_consumer,overflow_sanity,0,0,SANITY_CHECK_PASSED,Base png_consumer overflow reverse-shell sanity check,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724925.4661164,sample_9.png,png_consumer,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724928.520164,sample_9.png,png_consumer,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724935.3644078,sample_9.png,png_consumer,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724939.136061,sample_9.png,png_consumer,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724939.1808496,sample_9.png,png_consumer,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724945.934425,sample_9.png,png_consumer,overflow_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724949.6725183,sample_9.png,png_consumer,overflow_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724949.6916332,sample_9.png,png_consumer,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783724967.7947598,sample_9.png,png_consumer,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724970.8360677,sample_9.png,png_consumer,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724973.8842554,sample_9.png,png_consumer,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724980.640403,sample_9.png,png_consumer,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724984.3580322,sample_9.png,png_consumer,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724984.3905363,sample_9.png,eog,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724984.3898435,sample_9.png,firefox,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724984.390841,sample_9.png,eog,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724984.4008658,sample_9.png,PIL,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724984.3792741,sample_9.png,eog,optimization_bypass,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724984.4051116,sample_9.png,PIL,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724984.4031467,sample_9.png,firefox,generic_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724984.404718,sample_9.png,PIL,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724984.4009342,sample_9.png,firefox,aggressive_viewer,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724984.3784304,sample_9.png,eog,uaf,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724995.5816026,sample_9.png,eog,uaf_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725002.2845438,sample_9.png,eog,uaf_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724984.404544,sample_9.png,PIL,metadata_trigger,0,0,FAILED,not triggered,0,False,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,0,0.1
1783724984.3873858,sample_9.png,eog,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783724998.7376435,sample_9.png,eog,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725004.5310366,sample_9.png,eog,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724984.4057317,sample_9.png,PIL,double_free,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
1783725000.780528,sample_9.png,PIL,double_free_VOP,0,0,SUCCESS_VOP,VOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783725006.8198457,sample_9.png,PIL,double_free_DOP,0,0,SUCCESS_DOP,DOP bypass successful,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,0.95
1783724984.4027126,sample_9.png,PIL,overflow,0,0,SUCCESS,payload executed,0,True,linux_6.17.0_1026_nvidia_aarch64_with_glibc2.39,,,1,1.0
